countryCode,genus,species,decimalLongitude,decimalLatitude,thermal_zone
SE,Drosophila,Drosophila melanogaster,17.796506,62.925448,arctic
US,Drosophila,Drosophila melanogaster,-97.754,30.328,subtropical
US,Drosophila,Drosophila melanogaster,-97.754,30.328,subtropical
SE,Drosophila,Drosophila melanogaster,16.565464,59.101032,temperate
SE,Drosophila,Drosophila melanogaster,15.655794,56.227039,temperate
SE,Drosophila,Drosophila melanogaster,11.961643,57.737378,temperate
SE,Drosophila,Drosophila melanogaster,13.319446,59.502216,temperate
CA,Drosophila,Drosophila melanogaster,-76.500785,44.223316,temperate
CA,Drosophila,Drosophila melanogaster,-76.500792,44.223312,temperate
US,Drosophila,Drosophila melanogaster,-70.0592,44.0693,temperate
MX,Drosophila,Drosophila melanogaster,-99.117255,19.330366,tropical
SE,Drosophila,Drosophila melanogaster,12.257737,57.116707,temperate
NL,Drosophila,Drosophila melanogaster,5.65,51.95,temperate
SE,Drosophila,Drosophila melanogaster,12.969813,55.592698,temperate
SE,Drosophila,Drosophila melanogaster,12.648576,59.107181,temperate
SE,Drosophila,Drosophila melanogaster,14.149175,57.749872,temperate
SE,Drosophila,Drosophila melanogaster,18.487077,57.338344,temperate
CA,Drosophila,Drosophila melanogaster,-124.091934,49.243469,temperate
AT,Drosophila,Drosophila melanogaster,16.341668,48.222297,temperate
SE,Drosophila,Drosophila melanogaster,14.224957,55.683993,temperate
DE,Drosophila,Drosophila melanogaster,9.91338,51.68923,temperate
NO,Drosophila,Drosophila melanogaster,11.002485,59.466322,temperate
SE,Drosophila,Drosophila melanogaster,17.193368,59.888742,temperate
SE,Drosophila,Drosophila melanogaster,14.224957,55.683993,temperate
SE,Drosophila,Drosophila melanogaster,17.608031,59.863698,temperate
DE,Drosophila,Drosophila melanogaster,9.750313,52.35613,temperate
SE,Drosophila,Drosophila melanogaster,14.224957,55.683993,temperate
NO,Drosophila,Drosophila melanogaster,8.318292,58.184427,temperate
DE,Drosophila,Drosophila melanogaster,13.365789,52.42491,temperate
SE,Drosophila,Drosophila melanogaster,16.497821,56.619366,temperate
NL,Drosophila,Drosophila melanogaster,5.2,52.35,temperate
SE,Drosophila,Drosophila melanogaster,11.37993,58.719269,temperate
SE,Drosophila,Drosophila melanogaster,18.090704,59.509783,temperate
SE,Drosophila,Drosophila melanogaster,18.040237,59.41457,temperate
SE,Drosophila,Drosophila melanogaster,14.796546,56.84367,temperate
SE,Drosophila,Drosophila melanogaster,14.224625,55.68381,temperate
SE,Drosophila,Drosophila melanogaster,18.160333,59.215614,temperate
RU,Drosophila,Drosophila melanogaster,55.968165,54.734277,temperate
DE,Drosophila,Drosophila melanogaster,13.26514,52.539054,temperate
DE,Drosophila,Drosophila melanogaster,13.318041,52.421041,temperate
US,Drosophila,Drosophila melanogaster,-76.140801,43.033674,temperate
NO,Drosophila,Drosophila melanogaster,10.534894,59.670641,temperate
SE,Drosophila,Drosophila melanogaster,18.160333,59.215614,temperate
NO,Drosophila,Drosophila melanogaster,11.294096,60.750377,temperate
DE,Drosophila,Drosophila melanogaster,13.240955,52.545272,temperate
DE,Drosophila,Drosophila melanogaster,13.304504,52.527348,temperate
DE,Drosophila,Drosophila melanogaster,13.272853,52.568423,temperate
DE,Drosophila,Drosophila melanogaster,13.386457,52.46198,temperate
DE,Drosophila,Drosophila melanogaster,13.276638,52.454437,temperate
RU,Drosophila,Drosophila melanogaster,37.236757,55.833769,temperate
NO,Drosophila,Drosophila melanogaster,10.465481,59.839149,temperate
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
KR,Drosophila,Drosophila melanogaster,126.560555,33.244289,subtropical
NL,Drosophila,Drosophila melanogaster,6.05,51.9,temperate
DE,Drosophila,Drosophila melanogaster,13.320068,52.457808,temperate
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018,subtropical
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018,subtropical
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018,subtropical
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018,subtropical
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018,subtropical
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018,subtropical
SE,Drosophila,Drosophila melanogaster,14.224625,55.68381,temperate
DE,Drosophila,Drosophila melanogaster,13.378161,52.590374,temperate
DE,Drosophila,Drosophila melanogaster,13.293597,52.546515,temperate
DE,Drosophila,Drosophila melanogaster,13.2326,52.406928,temperate
DE,Drosophila,Drosophila melanogaster,13.254991,52.563956,temperate
DE,Drosophila,Drosophila melanogaster,13.325546,52.503179,temperate
DE,Drosophila,Drosophila melanogaster,13.322233,52.525044,temperate
DE,Drosophila,Drosophila melanogaster,13.282406,52.565361,temperate
DE,Drosophila,Drosophila melanogaster,13.273991,52.508047,temperate
AT,Drosophila,Drosophila melanogaster,15.521698,46.654934,temperate
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
RU,Drosophila,Drosophila melanogaster,37.539548,55.597101,temperate
RU,Drosophila,Drosophila melanogaster,37.539548,55.597101,temperate
SE,Drosophila,Drosophila melanogaster,11.972935,57.708782,temperate
SE,Drosophila,Drosophila melanogaster,14.667584,57.394843,temperate
SE,Drosophila,Drosophila melanogaster,16.524231,59.701029,temperate
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
CN,Drosophila,Drosophila melanogaster,120.891,31.4167,subtropical
SE,Drosophila,Drosophila melanogaster,13.319446,59.502216,temperate
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018,subtropical
US,Drosophila,Drosophila melanogaster,-78.9437,36.0018,subtropical
SE,Drosophila,Drosophila melanogaster,17.628737,59.845504,temperate
US,Drosophila,Drosophila melanogaster,-117.95055,33.933667,subtropical
US,Drosophila,Drosophila melanogaster,-117.950562,33.933747,subtropical
US,Drosophila,Drosophila melanogaster,-117.950463,33.933683,subtropical
SE,Drosophila,Drosophila melanogaster,20.305698,63.820092,arctic
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618,subtropical
US,Drosophila,Drosophila melanogaster,-118.769748,35.036643,subtropical
NL,Drosophila,Drosophila melanogaster,6.5,53.2,temperate
SE,Drosophila,Drosophila melanogaster,18.296158,57.62805,temperate
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618,subtropical
US,Drosophila,Drosophila melanogaster,-77.170058,39.116736,subtropical
SE,Drosophila,Drosophila melanogaster,17.706163,59.62156,temperate
SE,Drosophila,Drosophila melanogaster,20.184444,63.808914,arctic
US,Drosophila,Drosophila melanogaster,-78.976,36.023,subtropical
US,Drosophila,Drosophila melanogaster,-78.9759,36.0234,subtropical
US,Drosophila,Drosophila melanogaster,-78.9759,36.0234,subtropical
US,Drosophila,Drosophila melanogaster,-78.975,36.023,subtropical
US,Drosophila,Drosophila melanogaster,-78.975,36.023,subtropical
US,Drosophila,Drosophila melanogaster,-78.9759,36.0233,subtropical
US,Drosophila,Drosophila melanogaster,-78.9759,36.0234,subtropical
SE,Drosophila,Drosophila melanogaster,14.128038,57.785188,temperate
DE,Drosophila,Drosophila melanogaster,8.918744,47.799583,temperate
DE,Drosophila,Drosophila melanogaster,13.191285,48.776348,temperate
NO,Drosophila,Drosophila melanogaster,5.676661,58.948476,temperate
NO,Drosophila,Drosophila melanogaster,5.270488,60.488011,temperate
NO,Drosophila,Drosophila melanogaster,5.270488,60.488011,temperate
NO,Drosophila,Drosophila melanogaster,5.270488,60.488011,temperate
AT,Drosophila,Drosophila melanogaster,16.341668,48.222297,temperate
RU,Drosophila,Drosophila melanogaster,37.541142,55.597907,temperate
GB,Drosophila,Drosophila melanogaster,-2.97197,53.088239,temperate
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618,subtropical
SE,Drosophila,Drosophila melanogaster,20.183375,63.83213,arctic
SE,Drosophila,Drosophila melanogaster,16.246086,56.6744,temperate
SE,Drosophila,Drosophila melanogaster,16.023636,57.170493,temperate
SE,Drosophila,Drosophila melanogaster,16.524231,59.701029,temperate
SE,Drosophila,Drosophila melanogaster,14.985264,59.520242,temperate
SE,Drosophila,Drosophila melanogaster,15.910646,56.74419,temperate
SE,Drosophila,Drosophila melanogaster,16.544228,59.605033,temperate
US,Drosophila,Drosophila melanogaster,-71.258701,42.36548,temperate
GB,Drosophila,Drosophila melanogaster,-4.54797,57.580455,temperate
DE,Drosophila,Drosophila melanogaster,9.542787,47.636933,temperate
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618,subtropical
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618,subtropical
US,Drosophila,Drosophila melanogaster,-117.950602,33.933618,subtropical
NL,Drosophila,Drosophila melanogaster,5.921001,51.787637,temperate
SE,Drosophila,Drosophila melanogaster,17.608031,59.863698,temperate
SE,Drosophila,Drosophila melanogaster,17.710573,59.961557,temperate
SE,Drosophila,Drosophila melanogaster,15.199342,59.591154,temperate
SE,Drosophila,Drosophila melanogaster,11.929151,57.67905,temperate
SE,Drosophila,Drosophila melanogaster,11.961643,57.737378,temperate
SE,Drosophila,Drosophila melanogaster,12.043857,58.406765,temperate
NO,Drosophila,Drosophila melanogaster,5.701625,58.933201,temperate
NO,Drosophila,Drosophila melanogaster,5.283765,60.469062,temperate
SE,Drosophila,Drosophila melanogaster,11.961643,57.737378,temperate
SE,Drosophila,Drosophila melanogaster,17.550934,59.755601,temperate
NO,Drosophila,Drosophila melanogaster,10.503911,59.918166,temperate
SE,Drosophila,Drosophila melanogaster,16.508717,56.625958,temperate
NO,Drosophila,Drosophila melanogaster,5.266176,59.415566,temperate
CA,Drosophila,Drosophila melanogaster,-79.2009,43.9358,temperate
MX,Drosophila,Drosophila melanogaster,-99.005356,19.266864,tropical
SE,Drosophila,Drosophila melanogaster,17.509782,59.807369,temperate
SE,Drosophila,Drosophila melanogaster,20.1525,63.892658,arctic
SE,Drosophila,Drosophila melanogaster,13.460904,59.515152,temperate
NO,Drosophila,Drosophila melanogaster,7.953378,58.120388,temperate
SE,Drosophila,Drosophila melanogaster,18.746744,64.040448,arctic
SE,Drosophila,Drosophila melanogaster,16.034955,57.217265,temperate
SE,Drosophila,Drosophila melanogaster,18.718932,59.775504,temperate
SE,Drosophila,Drosophila melanogaster,13.460904,59.515152,temperate
NO,Drosophila,Drosophila melanogaster,5.741636,58.965241,temperate
NO,Drosophila,Drosophila melanogaster,8.311087,58.187292,temperate
GB,Drosophila,Drosophila melanogaster,0.237091,52.239022,temperate
SE,Drosophila,Drosophila melanogaster,18.223017,59.222905,temperate
SE,Drosophila,Drosophila melanogaster,20.183375,63.83213,arctic
SE,Drosophila,Drosophila melanogaster,16.417475,56.425807,temperate
NO,Drosophila,Drosophila melanogaster,6.581103,61.074193,arctic
NO,Drosophila,Drosophila melanogaster,10.491712,59.946966,temperate
NL,Drosophila,Drosophila melanogaster,6,53.15,temperate
GB,Drosophila,Drosophila melanogaster,0.237091,52.239022,temperate
GB,Drosophila,Drosophila melanogaster,0.237091,52.239022,temperate
US,Drosophila,Drosophila melanogaster,-97.831718,30.199217,subtropical
US,Drosophila,Drosophila melanogaster,-87.630556,46.655,temperate
US,Drosophila,Drosophila melanogaster,-118.22172,33.852907,subtropical
SE,Drosophila,Drosophila melanogaster,17.910601,59.267491,temperate
SE,Drosophila,Drosophila melanogaster,14.984501,58.043937,temperate
SE,Drosophila,Drosophila melanogaster,13.066077,56.730818,temperate
US,Drosophila,Drosophila melanogaster,-122.265503,37.803858,subtropical
NO,Drosophila,Drosophila melanogaster,10.803912,59.327388,temperate
SE,Drosophila,Drosophila melanogaster,17.621963,59.86271,temperate
SE,Drosophila,Drosophila melanogaster,21.802193,65.679657,arctic
SE,Drosophila,Drosophila melanogaster,13.421181,55.679146,temperate
US,Drosophila,Drosophila melanogaster,-117.654183,33.791765,subtropical
GB,Drosophila,Drosophila melanogaster,-2.97197,53.088239,temperate
SE,Drosophila,Drosophila melanogaster,12.648576,59.107181,temperate
SE,Drosophila,Drosophila melanogaster,15.668703,60.616898,temperate
US,Drosophila,Drosophila melanogaster,-117.950528,33.933675,subtropical
NO,Drosophila,Drosophila melanogaster,10.698459,59.778502,temperate
FR,Drosophila,Drosophila melanogaster,2.476639,50.788948,temperate
SE,Drosophila,Drosophila melanogaster,11.71484,57.869656,temperate
SE,Drosophila,Drosophila melanogaster,16.544228,59.605033,temperate
SE,Drosophila,Drosophila melanogaster,16.246086,56.6744,temperate
NL,Drosophila,Drosophila melanogaster,5.1,52.1,temperate
SE,Drosophila,Drosophila melanogaster,20.183375,63.83213,arctic
SE,Drosophila,Drosophila melanogaster,15.887353,56.780665,temperate
US,Drosophila,Drosophila melanogaster,-78.871943,38.422295,subtropical
US,Drosophila,Drosophila melanogaster,-72.82,40.82,subtropical
US,Drosophila,Drosophila melanogaster,-72.82,40.82,subtropical
SE,Drosophila,Drosophila melanogaster,16.291999,58.957418,temperate
CA,Drosophila,Drosophila melanogaster,-63.594444,44.636043,temperate
SE,Drosophila,Drosophila melanogaster,20.262328,63.82507,arctic
US,Drosophila,Drosophila melanogaster,-117.950528,33.93372,subtropical
SE,Drosophila,Drosophila melanogaster,17.531171,59.874029,temperate
KE,Drosophila,Drosophila melanogaster,36.899,0.293,tropical
SE,Drosophila,Drosophila melanogaster,18.210459,59.450473,temperate
SE,Drosophila,Drosophila melanogaster,18.22653,59.238255,temperate
SE,Drosophila,Drosophila melanogaster,16.565635,59.100853,temperate
CA,Drosophila,Drosophila melanogaster,-122.61,49.22,temperate
FR,Drosophila,Drosophila melanogaster,6.23633,49.38114,temperate
CA,Drosophila,Drosophila melanogaster,-122.613,49.2244,temperate
SE,Drosophila,Drosophila melanogaster,12.648576,59.107181,temperate
CA,Drosophila,Drosophila melanogaster,-122.61,49.22,temperate
NO,Drosophila,Drosophila melanogaster,11.390665,63.86544,arctic
SE,Drosophila,Drosophila melanogaster,13.210562,55.712646,temperate
SE,Drosophila,Drosophila melanogaster,13.051802,56.398166,temperate
ID,Drosophila,Drosophila melanogaster,110.0803,-7.907,tropical
FI,Drosophila,Drosophila melanogaster,24.92525,60.170379,temperate
SE,Drosophila,Drosophila melanogaster,13.269797,55.68855,temperate
CR,Drosophila,Drosophila melanogaster,-85.3344,10.7631,tropical
FI,Drosophila,Drosophila melanogaster,22.375084,60.462292,temperate
CR,Drosophila,Drosophila melanogaster,-85.3344,10.7631,tropical
US,Drosophila,Drosophila melanogaster,-92.44653,38.94626,subtropical
DE,Drosophila,Drosophila melanogaster,13.624948,51.124973,temperate
SE,Drosophila,Drosophila melanogaster,17.531216,62.491797,arctic
SE,Drosophila,Drosophila melanogaster,20.222874,63.821634,arctic
SE,Drosophila,Drosophila melanogaster,21.011361,63.810167,arctic
FI,Drosophila,Drosophila melanogaster,24.694786,60.884864,temperate
FI,Drosophila,Drosophila melanogaster,24.530427,60.266902,temperate
FI,Drosophila,Drosophila melanogaster,21.923415,60.613993,temperate
FI,Drosophila,Drosophila melanogaster,21.923415,60.613993,temperate
FI,Drosophila,Drosophila melanogaster,21.923415,60.613993,temperate
FI,Drosophila,Drosophila melanogaster,24.92525,60.170379,temperate
SE,Drosophila,Drosophila melanogaster,13.051802,56.398166,temperate
US,Drosophila,Drosophila melanogaster,-157.814,21.3039,subtropical
US,Drosophila,Drosophila melanogaster,-157.814,21.3039,subtropical
CN,Drosophila,Drosophila melanogaster,114.26,22.59,subtropical
CN,Drosophila,Drosophila melanogaster,114.26,22.59,subtropical
CN,Drosophila,Drosophila melanogaster,114.26,22.59,subtropical
CN,Drosophila,Drosophila melanogaster,114.26,22.59,subtropical
FI,Drosophila,Drosophila melanogaster,23.675216,60.055059,temperate
CA,Drosophila,Drosophila melanogaster,-57.741,49.429,temperate
SE,Drosophila,Drosophila melanogaster,16.034955,57.217265,temperate
CA,Drosophila,Drosophila melanogaster,-57.74,49.42,temperate
CA,Drosophila,Drosophila melanogaster,-57.74,49.43,temperate
DE,Drosophila,Drosophila melanogaster,7.493,50.32,temperate
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311,temperate
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311,temperate
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311,temperate
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311,temperate
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311,temperate
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311,temperate
FI,Drosophila,Drosophila melanogaster,19.822022,60.275311,temperate
GB,Drosophila,Drosophila melanogaster,-2.464581,52.626996,temperate
EG,Drosophila,Drosophila melanogaster,29.7755,30.9256,subtropical
SE,Drosophila,Drosophila melanogaster,13.409125,55.757831,temperate
SE,Drosophila,Drosophila melanogaster,18.301988,57.63058,temperate
SE,Drosophila,Drosophila melanogaster,18.291289,57.638159,temperate
SE,Drosophila,Drosophila melanogaster,16.034955,57.217265,temperate
FI,Drosophila,Drosophila melanogaster,22.672896,60.399503,temperate
IN,Drosophila,Drosophila melanogaster,77.59597,12.86806,tropical
SE,Drosophila,Drosophila melanogaster,16.368338,56.706505,temperate
DE,Drosophila,Drosophila melanogaster,7.493,50.32,temperate
NO,Drosophila,Drosophila melanogaster,8.203739,62.922079,arctic
FI,Drosophila,Drosophila melanogaster,20.26585,60.014912,temperate
SE,Drosophila,Drosophila melanogaster,13.676653,57.117048,temperate
FI,Drosophila,Drosophila melanogaster,21.923556,60.613099,temperate
FI,Drosophila,Drosophila melanogaster,29.869027,65.09383,arctic
FI,Drosophila,Drosophila melanogaster,21.929,60.615,temperate
FI,Drosophila,Drosophila melanogaster,21.929,60.615,temperate
FI,Drosophila,Drosophila melanogaster,21.929,60.615,temperate
FI,Drosophila,Drosophila melanogaster,21.929,60.615,temperate
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437,temperate
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437,temperate
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437,temperate
FI,Drosophila,Drosophila melanogaster,22.163593,60.329789,temperate
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437,temperate
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437,temperate
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437,temperate
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437,temperate
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437,temperate
FI,Drosophila,Drosophila melanogaster,21.925934,60.615437,temperate
FI,Drosophila,Drosophila melanogaster,24.530427,60.266902,temperate
AU,Drosophila,Drosophila melanogaster,146.801,-19.283,tropical
US,Drosophila,Drosophila melanogaster,-77.407187,43.056841,temperate
US,Drosophila,Drosophila melanogaster,-81.5784,25.9906,subtropical
CA,Drosophila,Drosophila melanogaster,-118.072,52.842,temperate
CA,Drosophila,Drosophila melanogaster,-118.07,52.84,temperate
CA,Drosophila,Drosophila melanogaster,-118.07,52.84,temperate
CA,Drosophila,Drosophila melanogaster,-75.773,44.621,temperate
CA,Drosophila,Drosophila melanogaster,-80.134,43.537,temperate
CA,Drosophila,Drosophila melanogaster,-80.134,43.537,temperate
US,Drosophila,Drosophila melanogaster,-70.6533,41.5304,temperate
US,Drosophila,Drosophila melanogaster,-70.6518,41.5299,temperate
CA,Drosophila,Drosophila melanogaster,-80.13,43.53,temperate
CA,Drosophila,Drosophila melanogaster,-80.13,43.53,temperate
US,Drosophila,Drosophila melanogaster,-70.65,41.53,temperate
CA,Drosophila,Drosophila melanogaster,-80.13,43.54,temperate
US,Drosophila,Drosophila melanogaster,-70.65,41.53,temperate
CA,Drosophila,Drosophila melanogaster,-80.13,43.54,temperate
FI,Drosophila,Drosophila melanogaster,23.102699,63.844436,arctic
SE,Drosophila,Drosophila melanogaster,13.051802,56.398166,temperate
GB,Drosophila,Drosophila melanogaster,1.205416,51.319947,temperate
CA,Drosophila,Drosophila melanogaster,-140.328,69.2846,arctic
US,Drosophila,Drosophila melanogaster,-81.613,41.511,temperate
US,Drosophila,Drosophila melanogaster,-81.613,41.511,temperate
US,Drosophila,Drosophila melanogaster,-81.613,41.511,temperate
US,Drosophila,Drosophila melanogaster,-81.613,41.511,temperate
