countryCode,genus,species,decimalLongitude,decimalLatitude
VE,Rhodnius,Rhodnius prolixus,-70.0333,8.6333
VE,Rhodnius,Rhodnius prolixus,-69.8211,9.21444
VE,Rhodnius,Rhodnius prolixus,-68.2739,9.91722
VE,Rhodnius,Rhodnius prolixus,-69.5897,8.4375
VE,Rhodnius,Rhodnius prolixus,-68.3422,9.91
VE,Rhodnius,Rhodnius prolixus,-70.8133,8.23722
VE,Rhodnius,Rhodnius prolixus,-69.8661,8.36833
VE,Rhodnius,Rhodnius prolixus,-69.8239,8.39556
VE,Rhodnius,Rhodnius prolixus,-68.0833,9.89889
VE,Rhodnius,Rhodnius prolixus,-69.7417,8.33
VE,Rhodnius,Rhodnius prolixus,-68.3822,9.905
VE,Rhodnius,Rhodnius prolixus,-68.1517,9.885
VE,Rhodnius,Rhodnius prolixus,-70.0738,8.6416
VE,Rhodnius,Rhodnius prolixus,-69.755,8.095
VE,Rhodnius,Rhodnius prolixus,-69.0922,8.08
VE,Rhodnius,Rhodnius prolixus,-70.0872,8.80167
VE,Rhodnius,Rhodnius prolixus,-67.9956,9.87889
VE,Rhodnius,Rhodnius prolixus,-69.8006,8.125
VE,Rhodnius,Rhodnius prolixus,-71.0833,7.41667
VE,Rhodnius,Rhodnius prolixus,-69.7872,8.11056
VE,Rhodnius,Rhodnius prolixus,-70.0989,8.28722
VE,Rhodnius,Rhodnius prolixus,-70.7253,8.44361
VE,Rhodnius,Rhodnius prolixus,-69.9594,8.43611
VE,Rhodnius,Rhodnius prolixus,-70.4239,8.94889
VE,Rhodnius,Rhodnius prolixus,-69.4839,9.05278
VE,Rhodnius,Rhodnius prolixus,-69.4167,8.16222
VE,Rhodnius,Rhodnius prolixus,-68.4017,9.79167
VE,Rhodnius,Rhodnius prolixus,-69.975,8.51722
VE,Rhodnius,Rhodnius prolixus,-70.6117,8.39167
VE,Rhodnius,Rhodnius prolixus,-70.5861,8.41944
VE,Rhodnius,Rhodnius prolixus,-68.1,9.75
VE,Rhodnius,Rhodnius prolixus,-70.2178,8.71111
VE,Rhodnius,Rhodnius prolixus,-67.9,9.83611
VE,Rhodnius,Rhodnius prolixus,-69.4278,8.72667
VE,Rhodnius,Rhodnius prolixus,-69.9344,8.18
VE,Rhodnius,Rhodnius prolixus,-70.0694,8.66
VE,Rhodnius,Rhodnius prolixus,-69.975,8.51722
VE,Rhodnius,Rhodnius prolixus,-69.9417,8.79667
VE,Rhodnius,Rhodnius prolixus,-69.9207,7.95836
VE,Rhodnius,Rhodnius prolixus,-69.6122,9.44556
VE,Rhodnius,Rhodnius prolixus,-70.3183,8.70167
VE,Rhodnius,Rhodnius prolixus,-70.1087,8.28806
VE,Rhodnius,Rhodnius prolixus,-69.8539,7.95642
VE,Rhodnius,Rhodnius prolixus,-70.3644,8.47778
VE,Rhodnius,Rhodnius prolixus,-69.76,9.37167
VE,Rhodnius,Rhodnius prolixus,-66.205,9.36833
VE,Rhodnius,Rhodnius prolixus,-70.7253,8.44361
VE,Rhodnius,Rhodnius prolixus,-69.9283,8.21722
VE,Rhodnius,Rhodnius prolixus,-70.5133,8.79444
VE,Rhodnius,Rhodnius prolixus,-69.755,9.38389
VE,Rhodnius,Rhodnius prolixus,-70.5,7.7
VE,Rhodnius,Rhodnius prolixus,-70.5,7.7
VE,Rhodnius,Rhodnius prolixus,-69.2694,9.69333
VE,Rhodnius,Rhodnius prolixus,-68.9128,9.72944
VE,Rhodnius,Rhodnius prolixus,-69.6111,8.025
VE,Rhodnius,Rhodnius prolixus,-70.3278,8.71333
VE,Rhodnius,Rhodnius prolixus,-68.8622,9.63833
VE,Rhodnius,Rhodnius prolixus,-68.4017,9.86833
VE,Rhodnius,Rhodnius prolixus,-68.925,9.75
VE,Rhodnius,Rhodnius prolixus,-69.6789,9.39056
VE,Rhodnius,Rhodnius prolixus,-68.6,9.78611
VE,Rhodnius,Rhodnius prolixus,-69.8633,9.18278
VE,Rhodnius,Rhodnius prolixus,-70.9414,8.35583
VE,Rhodnius,Rhodnius prolixus,-68.5361,9.82222
VE,Rhodnius,Rhodnius prolixus,-68.4672,9.52389
VE,Rhodnius,Rhodnius prolixus,-69.6933,9.31333
VE,Rhodnius,Rhodnius prolixus,-67.7583,9.74444
VE,Rhodnius,Rhodnius prolixus,-68.2383,9.75833
VE,Rhodnius,Rhodnius prolixus,-68.49,9.82333
VE,Rhodnius,Rhodnius prolixus,-69.6811,9.14556
VE,Rhodnius,Rhodnius prolixus,-69.7156,9.27667
VE,Rhodnius,Rhodnius prolixus,-68.55,9.83722
VE,Rhodnius,Rhodnius prolixus,-69.8633,9.18278
VE,Rhodnius,Rhodnius prolixus,-70.2917,8.69167
VE,Rhodnius,Rhodnius prolixus,-70.1111,8.64778
VE,Rhodnius,Rhodnius prolixus,-69.7144,9.35556
VE,Rhodnius,Rhodnius prolixus,-68.575,9.75
VE,Rhodnius,Rhodnius prolixus,-70.35,8.71944
VE,Rhodnius,Rhodnius prolixus,-68.7144,9.73889
VE,Rhodnius,Rhodnius prolixus,-68.5561,9.83944
VE,Rhodnius,Rhodnius prolixus,-69.73,9.155
VE,Rhodnius,Rhodnius prolixus,-68.6278,9.55833
VE,Rhodnius,Rhodnius prolixus,-69.1989,8.69944
VE,Rhodnius,Rhodnius prolixus,-69.6811,9.37389
VE,Rhodnius,Rhodnius prolixus,-69.9695,9.39544
VE,Rhodnius,Rhodnius prolixus,-69.9694,9.44333
VE,Rhodnius,Rhodnius prolixus,-70.4417,9.46556
VE,Rhodnius,Rhodnius prolixus,-69.9739,9.40944
VE,Rhodnius,Rhodnius prolixus,-69.7322,9.36722
VE,Rhodnius,Rhodnius prolixus,-69.8778,9.15056
VE,Rhodnius,Rhodnius prolixus,-69.7922,9.13222
VE,Rhodnius,Rhodnius prolixus,-70.6406,8.385
VE,Rhodnius,Rhodnius prolixus,-68.4017,9.77667
VE,Rhodnius,Rhodnius prolixus,-68.3278,9.79167
VE,Rhodnius,Rhodnius prolixus,-68.4278,9.77833
VE,Rhodnius,Rhodnius prolixus,-69.5444,8.54444
VE,Rhodnius,Rhodnius prolixus,-68.3383,9.83611
VE,Rhodnius,Rhodnius prolixus,-68.3561,9.79556
VE,Rhodnius,Rhodnius prolixus,-70.3467,8.06389
VE,Rhodnius,Rhodnius prolixus,-69.8433,9.06944
VE,Rhodnius,Rhodnius prolixus,-68.4,9.7333
VE,Rhodnius,Rhodnius prolixus,-69.8561,9.50056
VE,Rhodnius,Rhodnius prolixus,-70.1061,8.58889
VE,Rhodnius,Rhodnius prolixus,-67.825,9.85722
VE,Rhodnius,Rhodnius prolixus,-69.7,9.25
VE,Rhodnius,Rhodnius prolixus,-69.95,9.5
VE,Rhodnius,Rhodnius prolixus,-70.6117,8.39167
VE,Rhodnius,Rhodnius prolixus,-69.8767,9.26222
VE,Rhodnius,Rhodnius prolixus,-69.8767,9.26222
VE,Rhodnius,Rhodnius prolixus,-69.9267,8.00611
VE,Rhodnius,Rhodnius prolixus,-70.1533,8.57778
VE,Rhodnius,Rhodnius prolixus,-70.0989,8.28722
VE,Rhodnius,Rhodnius prolixus,-70.2644,8.67
VE,Rhodnius,Rhodnius prolixus,-68.2739,9.91722
VE,Rhodnius,Rhodnius prolixus,-69.8611,9.21111
VE,Rhodnius,Rhodnius prolixus,-69.9017,9.29556
VE,Rhodnius,Rhodnius prolixus,-69.855,9.26833
VE,Rhodnius,Rhodnius prolixus,-69.8417,8.26444
VE,Rhodnius,Rhodnius prolixus,-70.7222,8.34167
VE,Rhodnius,Rhodnius prolixus,-69.7533,8.275
VE,Rhodnius,Rhodnius prolixus,-70.7644,8.28
VE,Rhodnius,Rhodnius prolixus,-70.175,8.73222
VE,Rhodnius,Rhodnius prolixus,-68.1528,9.90056
VE,Rhodnius,Rhodnius prolixus,-69.8506,8.31222
VE,Rhodnius,Rhodnius prolixus,-69.8661,8.36833
VE,Rhodnius,Rhodnius prolixus,-67.9956,9.87889
VE,Rhodnius,Rhodnius prolixus,-68.2083,9.97889
VE,Rhodnius,Rhodnius prolixus,-69.93,9.19556
VE,Rhodnius,Rhodnius prolixus,-72.23,8.17222
VE,Rhodnius,Rhodnius prolixus,-70.0872,8.80167
VE,Rhodnius,Rhodnius prolixus,-69.0922,8.08
VE,Rhodnius,Rhodnius prolixus,-70.8133,8.23722
VE,Rhodnius,Rhodnius prolixus,-70.3444,8.62889
VE,Rhodnius,Rhodnius prolixus,-69.8,8.25222
VE,Rhodnius,Rhodnius prolixus,-69.6583,8.37
VE,Rhodnius,Rhodnius prolixus,-69.7833,8.1833
VE,Rhodnius,Rhodnius prolixus,-69.7583,8.225
VE,Rhodnius,Rhodnius prolixus,-70.3183,8.59556
VE,Rhodnius,Rhodnius prolixus,-69.955,9.21833
VE,Rhodnius,Rhodnius prolixus,-69.8583,8.42056
VE,Rhodnius,Rhodnius prolixus,-69.925,8.35167
VE,Rhodnius,Rhodnius prolixus,-69.9256,9.23944
VE,Rhodnius,Rhodnius prolixus,-69.96,9.27778
VE,Rhodnius,Rhodnius prolixus,-68.1194,9.80556
VE,Rhodnius,Rhodnius prolixus,-69.82,8.13889
VE,Rhodnius,Rhodnius prolixus,-68.2739,9.91722
VE,Rhodnius,Rhodnius prolixus,-68.1528,9.90056
VE,Rhodnius,Rhodnius prolixus,-68.0833,9.89889
VE,Rhodnius,Rhodnius prolixus,-68.1517,9.885
VE,Rhodnius,Rhodnius prolixus,-69.9194,8.15833
VE,Rhodnius,Rhodnius prolixus,-69.8417,8.26444
VE,Rhodnius,Rhodnius prolixus,-69.7706,8.09
VE,Rhodnius,Rhodnius prolixus,-69.7833,8.1833
VE,Rhodnius,Rhodnius prolixus,-69.755,8.095
VE,Rhodnius,Rhodnius prolixus,-70.455,8.455
VE,Rhodnius,Rhodnius prolixus,-69.8417,8.73722
VE,Rhodnius,Rhodnius prolixus,-70.2433,8.93833
VE,Rhodnius,Rhodnius prolixus,-68.4433,9.89667
VE,Rhodnius,Rhodnius prolixus,-68.3822,9.905
VE,Rhodnius,Rhodnius prolixus,-69.0922,8.08
VE,Rhodnius,Rhodnius prolixus,-70.3183,8.59556
VE,Rhodnius,Rhodnius prolixus,-68.6139,9.85611
VE,Rhodnius,Rhodnius prolixus,-72.0528,8.33667
VE,Rhodnius,Rhodnius prolixus,-69.8,8.25222
VE,Rhodnius,Rhodnius prolixus,-69.8506,8.31222
AR,Caiman,Caiman latirostris,-54.474066,-25.662365
BR,Caiman,Caiman latirostris,-48.523397,-27.600328
BR,Caiman,Caiman latirostris,-43.992839,-19.851106
AR,Caiman,Caiman latirostris,-58.20997,-31.86486
BR,Caiman,Caiman latirostris,-40.750066,-20.635577
AR,Caiman,Caiman latirostris,-54.43189,-25.705442
BR,Caiman,Caiman latirostris,-43.368195,-22.995929
AR,Caiman,Caiman latirostris,-54.491578,-25.74409
BR,Caiman,Caiman latirostris,-42.225203,-14.504409
AR,Caiman,Caiman latirostris,-54.54915,-25.72089
AR,Caiman,Caiman latirostris,-60.114122,-29.011552
BR,Caiman,Caiman latirostris,-54.436666,-25.695259
AR,Caiman,Caiman latirostris,-54.425348,-25.637691
BR,Caiman,Caiman latirostris,-42.77355,-22.448921
AR,Caiman,Caiman latirostris,-54.546569,-25.769171
BR,Caiman,Caiman latirostris,-52.58132,-32.499087
BR,Caiman,Caiman latirostris,-50.254313,-29.8887
BR,Caiman,Caiman latirostris,-48.546142,-27.520757
BR,Caiman,Caiman latirostris,-48.244184,-21.906223
BR,Caiman,Caiman latirostris,-42.969141,-16.628353
BO,Caiman,Caiman latirostris,-65.060277,-16.854842
BR,Caiman,Caiman latirostris,-43.994862,-19.855194
BR,Caiman,Caiman latirostris,-34.847249,-7.917906
BR,Caiman,Caiman latirostris,-42.665192,-19.834256
BR,Caiman,Caiman latirostris,-43.988903,-19.845857
BO,Caiman,Caiman latirostris,-65.970871,-10.813187
BR,Caiman,Caiman latirostris,-43.115221,-22.885897
BR,Caiman,Caiman latirostris,-43.498861,-23.023022
BR,Caiman,Caiman latirostris,-46.43,-23.9
AR,Caiman,Caiman latirostris,-61.760011,-24.343256
BR,Caiman,Caiman latirostris,-43.471856,-23.022705
BR,Caiman,Caiman latirostris,-38.504055,-13.006417
BR,Caiman,Caiman latirostris,-48.516321,-27.589809
BR,Caiman,Caiman latirostris,-43.368112000000004,-22.995903
AR,Caiman,Caiman latirostris,-61.119044,-30.006192
BR,Caiman,Caiman latirostris,-42.774496,-22.448264000000002
BR,Caiman,Caiman latirostris,-42.774667,-22.448372
AR,Caiman,Caiman latirostris,-57.530367,-28.726174
BR,Caiman,Caiman latirostris,-47.3015,-22.2088
BR,Caiman,Caiman latirostris,-47.745022,-21.084308
BR,Caiman,Caiman latirostris,-54.436666,-25.695259
BR,Caiman,Caiman latirostris,-47.743649,-21.091996
AR,Caiman,Caiman latirostris,-60.89039,-25.075664
AR,Caiman,Caiman latirostris,-60.985402,-25.096565
BR,Caiman,Caiman latirostris,-54.436666,-25.695259
BR,Caiman,Caiman latirostris,-48.518938,-27.599991
AR,Caiman,Caiman latirostris,-57.034374,-27.869865
AR,Caiman,Caiman latirostris,-54.500983,-25.756136
AR,Caiman,Caiman latirostris,-61.215991,-30.394951
BR,Caiman,Caiman latirostris,-43.450632,-23.020711
AR,Caiman,Caiman latirostris,-54.513834,-25.766308
BR,Caiman,Caiman latirostris,-43.99276,-19.851217
BR,Caiman,Caiman latirostris,-52.58132,-32.499087
AR,Caiman,Caiman latirostris,-54.571933,-25.705168
BR,Caiman,Caiman latirostris,-43.450601,-23.020755
AR,Caiman,Caiman latirostris,-54.537684,-25.662281
BR,Caiman,Caiman latirostris,-54.379775,-25.597513
AR,Caiman,Caiman latirostris,-60.604529,-24.094796
BR,Caiman,Caiman latirostris,-43.994869,-19.854923
BR,Caiman,Caiman latirostris,-42.772586,-22.452769
BR,Caiman,Caiman latirostris,-42.772717,-22.449081
BR,Caiman,Caiman latirostris,-42.771552,-22.452574
BR,Caiman,Caiman latirostris,-42.771552,-22.452574
AR,Caiman,Caiman latirostris,-58.089327,-28.089089
AR,Caiman,Caiman latirostris,-58.038438,-28.023968
AR,Caiman,Caiman latirostris,-60.728461,-32.007401
AR,Caiman,Caiman latirostris,-58.232091,-31.979095
AR,Caiman,Caiman latirostris,-61.019352,-28.999874
BR,Caiman,Caiman latirostris,-47.933869,-25.012621
BR,Caiman,Caiman latirostris,-43.319161,-22.999117
BR,Caiman,Caiman latirostris,-43.319161,-22.999117
BR,Caiman,Caiman latirostris,-47.521845,-22.413508
AR,Caiman,Caiman latirostris,-57.180894,-28.477993
BR,Caiman,Caiman latirostris,-40.259167,-20.259444
BR,Caiman,Caiman latirostris,-48.248629,-18.767542
AR,Caiman,Caiman latirostris,-54.508896,-25.752931
BR,Caiman,Caiman latirostris,-54.458194,-25.648225
AR,Caiman,Caiman latirostris,-54.401967,-25.687017
BR,Caiman,Caiman latirostris,-35.765712,-9.607599
AR,Caiman,Caiman latirostris,-54.595044,-25.630785
BR,Caiman,Caiman latirostris,-42.772808,-22.448783
BR,Caiman,Caiman latirostris,-42.7725,-22.4517
AR,Caiman,Caiman latirostris,-60.74045,-28.603355
BR,Caiman,Caiman latirostris,-43.038653,-22.950849
BR,Caiman,Caiman latirostris,-54.445217,-25.68601
BR,Caiman,Caiman latirostris,-43.391338,-22.845615
BR,Caiman,Caiman latirostris,-42.77276,-22.449345
AR,Caiman,Caiman latirostris,-60.702574,-31.626553
AR,Caiman,Caiman latirostris,-57.522911,-28.624933
BR,Caiman,Caiman latirostris,-46.710063,-23.700376
BR,Caiman,Caiman latirostris,-48.516423,-27.596072
BR,Caiman,Caiman latirostris,-54.442403,-25.688334
BR,Caiman,Caiman latirostris,-54.585376,-25.516336
PY,Caiman,Caiman latirostris,-60.596946,-22.033787
BR,Caiman,Caiman latirostris,-41.700727,-12.579738
AR,Caiman,Caiman latirostris,-57.25248,-28.45562
AR,Caiman,Caiman latirostris,-56.444233,-27.587446
BR,Caiman,Caiman latirostris,-42.7705,-22.4523
BR,Caiman,Caiman latirostris,-50.132204,-29.964018
AR,Caiman,Caiman latirostris,-59.104101,-28.489157
BR,Caiman,Caiman latirostris,-42.772988,-22.451861
BR,Caiman,Caiman latirostris,-42.773038,-22.451872
BR,Caiman,Caiman latirostris,-43.995556,-19.848333
BR,Caiman,Caiman latirostris,-42.773,-22.4519
BR,Caiman,Caiman latirostris,-42.773021,-22.452323
BR,Caiman,Caiman latirostris,-40.070808,-19.151376
BR,Caiman,Caiman latirostris,-42.770323,-22.453513
AR,Caiman,Caiman latirostris,-54.414523,-25.749457
AR,Caiman,Caiman latirostris,-60.769794,-31.602866
BR,Caiman,Caiman latirostris,-54.333579,-25.578988
BO,Caiman,Caiman latirostris,-63.45807,-21.260005
BR,Caiman,Caiman latirostris,-47.854367,-21.258887
AR,Caiman,Caiman latirostris,-54.494511,-25.716481
BR,Caiman,Caiman latirostris,-54.439223,-25.696914
BR,Caiman,Caiman latirostris,-47.756008,-21.099683
BR,Caiman,Caiman latirostris,-34.944966,-8.25006
AR,Caiman,Caiman latirostris,-58.947415,-26.06819
AR,Caiman,Caiman latirostris,-58.922189,-26.265665
BR,Caiman,Caiman latirostris,-54.450001,-25.66667
BR,Caiman,Caiman latirostris,-40.259179,-20.259105
AR,Caiman,Caiman latirostris,-57.37867,-28.54669
AR,Caiman,Caiman latirostris,-57.072085,-28.509302
BR,Caiman,Caiman latirostris,-54.387882,-25.594046
AR,Caiman,Caiman latirostris,-57.163282,-28.53432
BR,Caiman,Caiman latirostris,-51.098664,-23.255697
AR,Caiman,Caiman latirostris,-58.321901,-31.808063
BR,Caiman,Caiman latirostris,-42.770316,-22.453521
AR,Caiman,Caiman latirostris,-58.923297,-26.036267
AR,Caiman,Caiman latirostris,-58.962206,-26.079672
AR,Caiman,Caiman latirostris,-58.991052,-26.137164
BR,Caiman,Caiman latirostris,-43.371736,-22.996414
BR,Caiman,Caiman latirostris,-48.516326,-27.597305
AR,Caiman,Caiman latirostris,-57.159568,-28.546551
AR,Caiman,Caiman latirostris,-54.405665,-25.63518
BR,Caiman,Caiman latirostris,-48.510639,-27.597642
BR,Caiman,Caiman latirostris,-47.412673,-23.476689
AR,Caiman,Caiman latirostris,-61.127038,-30.107671
BR,Caiman,Caiman latirostris,-56.40308,-21.491327
BR,Caiman,Caiman latirostris,-56.515675,-20.983168
AR,Caiman,Caiman latirostris,-60.191723,-25.653093
BR,Caiman,Caiman latirostris,-54.446695,-25.683925
AR,Caiman,Caiman latirostris,-58.716574,-26.838495
AR,Caiman,Caiman latirostris,-59.004798,-30.245291
AR,Caiman,Caiman latirostris,-59.080694,-30.286108
AR,Caiman,Caiman latirostris,-59.026245,-30.386647
BR,Caiman,Caiman latirostris,-47.525055,-22.414831
AR,Caiman,Caiman latirostris,-60.741971,-32.070852
AR,Caiman,Caiman latirostris,-54.515295,-25.699448
BR,Caiman,Caiman latirostris,-48.03604,-21.494923
BR,Caiman,Caiman latirostris,-46.709851,-23.700318
AR,Caiman,Caiman latirostris,-57.144026,-28.490169
BR,Caiman,Caiman latirostris,-49.306176,-25.423781
BR,Caiman,Caiman latirostris,-47.522647,-22.414188
BR,Caiman,Caiman latirostris,-49.307167,-25.420838
BR,Caiman,Caiman latirostris,-56.515942,-20.983028
AR,Caiman,Caiman latirostris,-57.175945,-28.278152
BR,Caiman,Caiman latirostris,-48.224905,-25.462562
BR,Caiman,Caiman latirostris,-34.861341,-7.921621
AR,Caiman,Caiman latirostris,-58.134814,-28.102149
AR,Caiman,Caiman latirostris,-58.92025,-26.052171
AR,Caiman,Caiman latirostris,-57.051332,-28.432007
AR,Caiman,Caiman latirostris,-57.019954,-28.574004
AR,Caiman,Caiman latirostris,-57.031312,-28.472614
AR,Caiman,Caiman latirostris,-57.106311,-28.426873
BR,Caiman,Caiman latirostris,-47.631314,-22.744235
AR,Caiman,Caiman latirostris,-64.446941,-23.625249
AR,Caiman,Caiman latirostris,-64.435544,-23.697452
BR,Caiman,Caiman latirostris,-42.771667,-22.4525
BR,Caiman,Caiman latirostris,-51.707361,-20.993472
AR,Caiman,Caiman latirostris,-57.186326,-28.59808
AR,Caiman,Caiman latirostris,-57.078273,-28.577087
AR,Caiman,Caiman latirostris,-54.546545,-25.646095
BR,Caiman,Caiman latirostris,-47.56139,-22.41139
BR,Caiman,Caiman latirostris,-40.258775,-20.258372
BR,Caiman,Caiman latirostris,-42.773385,-22.451411
BR,Caiman,Caiman latirostris,-56.515675,-20.983168
BR,Caiman,Caiman latirostris,-42.772888,-22.448237
BR,Caiman,Caiman latirostris,-47.525055,-22.414831
BR,Caiman,Caiman latirostris,-42.772773,-22.451597
BR,Caiman,Caiman latirostris,-42.772773,-22.451597
AR,Caiman,Caiman latirostris,-54.536468,-25.779607
AR,Caiman,Caiman latirostris,-54.549663,-25.615765
BR,Caiman,Caiman latirostris,-42.77,-17.13
BR,Caiman,Caiman latirostris,-42.77,-17.13
BR,Caiman,Caiman latirostris,-42.77,-17.13
BR,Caiman,Caiman latirostris,-42.77,-17.13
BR,Caiman,Caiman latirostris,-43.66,-16.28
BR,Caiman,Caiman latirostris,-42.77,-17.13
BR,Caiman,Caiman latirostris,-42.77,-17.13
BR,Caiman,Caiman latirostris,-43.66,-16.28
AR,Caiman,Caiman latirostris,-60.833333,-29.966667
AR,Caiman,Caiman latirostris,-60.833333,-29.966667
AR,Caiman,Caiman latirostris,-60.833333,-29.966667
AR,Caiman,Caiman latirostris,-60.833333,-29.966667
BR,Caiman,Caiman latirostris,-45.44,-19.74
BR,Caiman,Caiman latirostris,-44,-15.04
BR,Caiman,Caiman latirostris,-44,-15.04
BR,Caiman,Caiman latirostris,-45.44,-19.74
BR,Caiman,Caiman latirostris,-54.42994,-25.657726
AR,Caiman,Caiman latirostris,-60.256825,-24.477831
AR,Caiman,Caiman latirostris,-59.493115,-29.810414
BR,Caiman,Caiman latirostris,-42.597,-19.778
BR,Caiman,Caiman latirostris,-42.621,-19.76
BR,Caiman,Caiman latirostris,-41.111,-19.392
BR,Caiman,Caiman latirostris,-42.621,-19.76
BR,Caiman,Caiman latirostris,-42.621,-19.76
BR,Caiman,Caiman latirostris,-42.621,-19.76
BR,Caiman,Caiman latirostris,-42.62,-19.76
BR,Caiman,Caiman latirostris,-42.6,-19.78
BR,Caiman,Caiman latirostris,-42.62,-19.76
BR,Caiman,Caiman latirostris,-42.62,-19.76
BR,Caiman,Caiman latirostris,-42.62,-19.76
BR,Caiman,Caiman latirostris,-42.62,-19.76
BR,Caiman,Caiman latirostris,-42.62,-19.76
BR,Caiman,Caiman latirostris,-42.62,-19.76
BR,Caiman,Caiman latirostris,-42.6,-19.78
BR,Caiman,Caiman latirostris,-42.62,-19.76
BR,Caiman,Caiman latirostris,-41.11,-19.39
BR,Caiman,Caiman latirostris,-41.11,-19.39
AR,Caiman,Caiman latirostris,-26.332538,-58.074677
BR,Caiman,Caiman latirostris,-51.707361,-20.993472
BR,Caiman,Caiman latirostris,-51.707361,-20.993472
BR,Caiman,Caiman latirostris,-43.17,-16.99
BR,Caiman,Caiman latirostris,-43.17,-16.99
BR,Caiman,Caiman latirostris,-43.17,-16.99
BR,Caiman,Caiman latirostris,-43.17,-16.99
BR,Caiman,Caiman latirostris,-43.17,-16.99
BR,Caiman,Caiman latirostris,-43.17,-16.99
BR,Caiman,Caiman latirostris,-43.17,-16.99
BR,Caiman,Caiman latirostris,-43.17,-16.99
BR,Caiman,Caiman latirostris,-54.445698,-25.687515
AR,Caiman,Caiman latirostris,-60.752983,-31.716838
AR,Caiman,Caiman latirostris,-54.032973,-25.567691
AR,Caiman,Caiman latirostris,-59.006546,-29.628914
BR,Caiman,Caiman latirostris,-48.04908439141777,-21.76667902619263
AR,Caiman,Caiman latirostris,-57.136132,-28.537532
BR,Caiman,Caiman latirostris,-54.436666,-25.695259
BR,Caiman,Caiman latirostris,-34.830162,-7.121429
BR,Caiman,Caiman latirostris,-54.440816,-25.690864
BR,Caiman,Caiman latirostris,-43.61,-19.35
BR,Caiman,Caiman latirostris,-43.61,-19.35
BR,Caiman,Caiman latirostris,-43.61,-19.35
BR,Caiman,Caiman latirostris,-43.61,-19.35
BR,Caiman,Caiman latirostris,-43.61,-19.35
BR,Caiman,Caiman latirostris,-43.61,-19.35
BR,Caiman,Caiman latirostris,-43.61,-19.35
BR,Caiman,Caiman latirostris,-43.61,-19.35
BR,Caiman,Caiman latirostris,-43.61,-19.35
BR,Caiman,Caiman latirostris,-43.61,-19.35
BR,Caiman,Caiman latirostris,-43.61,-19.35
BR,Caiman,Caiman latirostris,-43.61,-19.35
AR,Caiman,Caiman latirostris,-57.13342,-28.596695
BR,Caiman,Caiman latirostris,-54.431252,-25.674046
AR,Caiman,Caiman latirostris,-63.62869,-22.65419
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-45.77,-15.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-45.77,-15.18
AR,Caiman,Caiman latirostris,-54.409034,-25.667024
AR,Caiman,Caiman latirostris,-60.807111,-23.920649
AR,Caiman,Caiman latirostris,-58.680742,-26.155122
AR,Caiman,Caiman latirostris,-58.915833,-26.471944
AR,Caiman,Caiman latirostris,-58.929147,-26.103623
AR,Caiman,Caiman latirostris,-54.590833,-25.644947
BR,Caiman,Caiman latirostris,-44.63,-15.67
BR,Caiman,Caiman latirostris,-44.63,-15.67
BR,Caiman,Caiman latirostris,-44.63,-15.67
BR,Caiman,Caiman latirostris,-44.63,-15.67
BR,Caiman,Caiman latirostris,-44.63,-15.67
BR,Caiman,Caiman latirostris,-44.63,-15.67
AR,Caiman,Caiman latirostris,-57.193529,-28.525823
AR,Caiman,Caiman latirostris,-54.524714,-25.621784
BR,Caiman,Caiman latirostris,-34.926199,-7.222533
AR,Caiman,Caiman latirostris,0,0
AR,Caiman,Caiman latirostris,-61.064623,-30.284326
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-44.3,-18.18
BR,Caiman,Caiman latirostris,-53.851,-25.483
BR,Caiman,Caiman latirostris,-53.851,-25.483
BR,Caiman,Caiman latirostris,-53.851,-25.483
BR,Caiman,Caiman latirostris,-53.851,-25.483
BR,Caiman,Caiman latirostris,-53.85,-25.48
BR,Caiman,Caiman latirostris,-53.85,-25.48
BR,Caiman,Caiman latirostris,-53.85,-25.48
BR,Caiman,Caiman latirostris,-53.85,-25.48
BR,Caiman,Caiman latirostris,-53.85,-25.48
BR,Caiman,Caiman latirostris,-53.85,-25.48
BR,Caiman,Caiman latirostris,-53.85,-25.48
BR,Caiman,Caiman latirostris,-53.85,-25.48
AR,Caiman,Caiman latirostris,-58.07024,-28.03096
AR,Caiman,Caiman latirostris,0,0
AR,Caiman,Caiman latirostris,0,0
AR,Caiman,Caiman latirostris,0,0
AR,Caiman,Caiman latirostris,0,0
AR,Caiman,Caiman latirostris,-57.99871,-27.99107
AR,Caiman,Caiman latirostris,-58.03075,-28.01637
AR,Caiman,Caiman latirostris,-58.15395,-25.1607
AR,Caiman,Caiman latirostris,-58.13048,-25.04944
AR,Caiman,Caiman latirostris,-58.15395,-25.1607
